,score,pre,lable
34273,-11.1231842,0,0
34274,-11.31676662,0,0
34275,-11.31676662,0,0
34276,-11.10499416,0,0
34277,-11.10499416,0,0
34278,-11.1231842,0,0
34279,-11.31676662,0,0
34280,-11.31676662,0,0
34281,-11.1231842,0,0
34282,-11.10499416,0,0
34283,-11.06991859,0,0
34284,-11.1231842,0,0
34285,-10.52926701,0,0
34286,-11.1231842,0,0
34287,-11.02164446,0,0
34288,-11.1231842,0,0
34289,-11.1231842,0,0
34290,-11.23248455,0,0
34291,-11.23248455,0,0
34292,-11.15835462,0,0
34293,-11.31676662,0,0
34294,-11.10499416,0,0
34295,-11.10499416,0,0
34296,-11.10499416,0,0
34297,-11.10499416,0,0
34298,-11.15835462,0,0
34299,-11.31676662,0,0
34300,-11.10499416,0,0
34301,-11.1231842,0,0
34302,-11.10499416,0,0
34303,-11.10499416,0,0
34304,-11.10499416,0,0
34305,-11.10499416,0,0
34306,-11.1231842,0,0
34307,-11.31676662,0,0
34308,-11.31676662,0,0
34309,-11.1231842,0,0
34310,-11.10499416,0,0
34311,-11.06991859,0,0
34312,-11.1231842,0,0
34313,-10.52926701,0,0
34314,-11.1231842,0,0
34315,-11.02164446,0,0
34316,-11.1231842,0,0
34317,-11.1231842,0,0
34318,-11.23248455,0,0
34319,-11.23248455,0,0
34320,-11.15835462,0,0
34321,-11.31676662,0,0
34322,-11.10499416,0,0
34323,-11.1231842,0,0
34324,-11.10499416,0,0
34325,-11.10499416,0,0
34326,-11.10499416,0,0
34327,-11.10499416,0,0
34328,-11.1231842,0,0
34329,-11.31676662,0,0
34330,-11.31676662,0,0
34331,-11.10499416,0,0
34332,-11.06991859,0,0
34333,-11.1231842,0,0
34334,-10.52926701,0,0
34335,-11.1231842,0,0
34336,-11.02164446,0,0
34337,-11.1231842,0,0
34338,-11.1231842,0,0
34339,-11.23248455,0,0
34340,-11.23248455,0,0
34341,-11.10499416,0,0
34342,-11.1231842,0,0
34343,-11.1231842,0,0
34344,-11.02164446,0,0
34345,-11.1231842,0,0
34346,-11.1231842,0,0
34347,-11.23248455,0,0
34348,-11.23248455,0,0
34349,-11.15835462,0,0
34350,-11.10499416,0,0
34351,-11.10499416,0,0
34352,-11.10499416,0,0
34353,-11.10499416,0,0
34354,-11.1231842,0,0
34355,-11.31676662,0,0
34356,-11.31676662,0,0
34357,-11.10499416,0,0
34358,-11.06991859,0,0
34359,-11.1231842,0,0
34360,-10.52926701,0,0
34361,-11.1231842,0,0
34362,-11.02164446,0,0
34363,-11.1231842,0,0
34364,-11.1231842,0,0
34365,-11.23248455,0,0
34366,-11.23248455,0,0
34367,-11.15835462,0,0
34368,-11.31676662,0,0
34369,-11.10499416,0,0
34370,-11.10499416,0,0
34371,-11.10499416,0,0
34372,-11.10499416,0,0
34373,-11.10499416,0,0
34374,-11.1231842,0,0
34375,-11.31676662,0,0
34376,-11.31676662,0,0
34377,-11.10499416,0,0
34378,-11.06991859,0,0
34379,-11.1231842,0,0
34380,-10.52926701,0,0
34381,-11.1231842,0,0
34382,-11.02164446,0,0
34383,-11.1231842,0,0
34384,-11.10499416,0,0
34385,-11.1231842,0,0
34386,-11.1231842,0,0
34387,-11.23248455,0,0
34388,-11.31676662,0,0
34389,-11.23248455,0,0
34390,-11.31676662,0,0
34391,-11.10499416,0,0
34392,-11.06991859,0,0
34393,-11.1231842,0,0
34394,-11.1231842,0,0
34395,-10.94594739,0,0
34396,-11.1231842,0,0
34397,-11.1231842,0,0
34398,-11.1231842,0,0
34399,-11.1231842,0,0
34400,-11.02164446,0,0
34401,-11.1231842,0,0
34402,-11.1231842,0,0
34403,-11.23248455,0,0
34404,-11.23248455,0,0
34405,-11.15835462,0,0
34406,-11.31676662,0,0
34407,-11.10499416,0,0
34408,-11.10499416,0,0
34409,-11.10499416,0,0
34410,-11.10499416,0,0
34411,-11.10499416,0,0
34412,-11.1231842,0,0
34413,-11.31676662,0,0
34414,-11.31676662,0,0
34415,-11.10499416,0,0
34416,-11.06991859,0,0
34417,-11.1231842,0,0
34418,-11.1231842,0,0
34419,-10.94594739,0,0
34420,-11.1231842,0,0
34421,-11.1231842,0,0
34422,-11.1231842,0,0
34423,-11.02164446,0,0
34424,-11.1231842,0,0
34425,-11.1231842,0,0
34426,-11.23248455,0,0
34427,-11.23248455,0,0
34428,-11.15835462,0,0
34429,-11.31676662,0,0
34430,-11.10499416,0,0
34431,-11.10499416,0,0
34432,-11.10499416,0,0
34433,-11.10499416,0,0
34434,-11.15835462,0,0
34435,-11.31676662,0,0
34436,-11.10499416,0,0
34437,-11.10499416,0,0
34438,-11.10499416,0,0
34439,-11.10499416,0,0
34440,-11.10499416,0,0
34441,-11.1231842,0,0
34442,-11.31676662,0,0
34443,-11.31676662,0,0
34444,-11.10499416,0,0
34445,-11.06991859,0,0
34446,-11.1231842,0,0
34447,-11.1231842,0,0
34448,-10.94594739,0,0
34449,-11.1231842,0,0
34450,-11.1231842,0,0
34451,-11.1231842,0,0
34452,-11.02164446,0,0
34453,-11.1231842,0,0
34454,-11.1231842,0,0
34455,-11.23248455,0,0
34456,-11.23248455,0,0
34457,-11.15835462,0,0
34458,-11.31676662,0,0
34459,-11.10499416,0,0
34460,-11.10499416,0,0
34461,-11.10499416,0,0
34462,-11.10499416,0,0
34463,-11.15835462,0,0
34464,-11.31676662,0,0
34465,-11.10499416,0,0
34466,-11.10499416,0,0
34467,-11.10499416,0,0
34468,-11.10499416,0,0
34469,-11.10499416,0,0
34470,-11.1231842,0,0
34471,-11.31676662,0,0
34472,-11.31676662,0,0
34473,-11.10499416,0,0
34474,-11.06991859,0,0
34475,-11.1231842,0,0
34476,-11.1231842,0,0
34477,-10.94594739,0,0
34478,-11.1231842,0,0
34479,-11.1231842,0,0
34480,-11.1231842,0,0
34481,-11.1231842,0,0
34482,-11.02164446,0,0
34483,-11.1231842,0,0
34484,-11.1231842,0,0
34485,-11.23248455,0,0
34486,-11.23248455,0,0
34487,-11.15835462,0,0
34488,-11.31676662,0,0
34489,-11.10499416,0,0
34490,-11.10499416,0,0
34491,-11.10499416,0,0
34492,-11.10499416,0,0
34493,-11.10499416,0,0
34494,-11.1231842,0,0
34495,-11.31676662,0,0
34496,-11.31676662,0,0
34497,-11.10499416,0,0
34498,-11.15835462,0,0
34499,-11.31676662,0,0
34500,-11.10499416,0,0
34501,-11.10499416,0,0
34502,-11.10499416,0,0
34503,-11.10499416,0,0
34504,-11.10499416,0,0
34505,-11.1231842,0,0
34506,-11.31676662,0,0
34507,-11.31676662,0,0
34508,-11.10499416,0,0
34509,-11.06991859,0,0
34510,-11.1231842,0,0
34511,-11.1231842,0,0
34512,-10.94594739,0,0
34513,-11.1231842,0,0
34514,-11.1231842,0,0
34515,-11.1231842,0,0
34516,-11.02164446,0,0
34517,-11.1231842,0,0
34518,-11.1231842,0,0
34519,-11.23248455,0,0
34520,-11.23248455,0,0
34521,-11.15835462,0,0
34522,-11.31676662,0,0
34523,-11.10499416,0,0
34524,-11.10499416,0,0
34525,-11.10499416,0,0
34526,-11.10499416,0,0
34527,-11.15835462,0,0
34528,-11.31676662,0,0
34529,-11.10499416,0,0
34530,-11.10499416,0,0
34531,-11.10499416,0,0
34532,-11.10499416,0,0
34533,-11.10499416,0,0
34534,-11.1231842,0,0
34535,-11.31676662,0,0
34536,-11.31676662,0,0
34537,-11.10499416,0,0
34538,-11.06991859,0,0
34539,-11.1231842,0,0
34540,-11.1231842,0,0
34541,-10.94594739,0,0
34542,-11.1231842,0,0
34543,-11.1231842,0,0
34544,-11.1231842,0,0
34545,-11.1231842,0,0
34546,-11.02164446,0,0
34547,-11.1231842,0,0
34548,-11.1231842,0,0
34549,-11.23248455,0,0
34550,-11.23248455,0,0
34551,-11.10499416,0,0
34552,-11.1231842,0,0
34553,-11.1231842,0,0
34554,-11.02164446,0,0
34555,-11.1231842,0,0
34556,-11.1231842,0,0
34557,-11.23248455,0,0
34558,-11.23248455,0,0
34559,-11.15835462,0,0
34560,-11.10499416,0,0
34561,-11.10499416,0,0
34562,-11.10499416,0,0
34563,-11.15835462,0,0
34564,-11.31676662,0,0
34565,-11.10499416,0,0
34566,-11.10499416,0,0
34567,-11.10499416,0,0
34568,-11.10499416,0,0
34569,-11.15835462,0,0
34570,-11.31676662,0,0
34571,-11.10499416,0,0
34572,-11.10499416,0,0
34573,-11.10499416,0,0
34574,-11.10499416,0,0
34575,-11.10499416,0,0
34576,-11.1231842,0,0
34577,-11.31676662,0,0
34578,-11.31676662,0,0
34579,-11.10499416,0,0
34580,-11.06991859,0,0
34581,-11.1231842,0,0
34582,-11.1231842,0,0
34583,-10.94594739,0,0
34584,-11.1231842,0,0
34585,-11.1231842,0,0
34586,-11.1231842,0,0
34587,-11.02164446,0,0
34588,-11.1231842,0,0
34589,-11.1231842,0,0
34590,-11.23248455,0,0
34591,-11.23248455,0,0
34592,-11.15835462,0,0
34593,-11.31676662,0,0
34594,-11.10499416,0,0
34595,-11.10499416,0,0
34596,-11.10499416,0,0
34597,-11.10499416,0,0
34598,-11.15835462,0,0
34599,-11.31676662,0,0
34600,-11.10499416,0,0
34601,-11.10499416,0,0
34602,-11.10499416,0,0
34603,-11.10499416,0,0
34604,-11.10499416,0,0
34605,-11.1231842,0,0
34606,-11.31676662,0,0
34607,-11.31676662,0,0
34608,-11.10499416,0,0
34609,-11.06991859,0,0
34610,-11.1231842,0,0
34611,-11.1231842,0,0
34612,-10.94594739,0,0
34613,-11.1231842,0,0
34614,-11.1231842,0,0
34615,-11.1231842,0,0
34616,-11.1231842,0,0
34617,-11.02164446,0,0
34618,-11.1231842,0,0
34619,-11.1231842,0,0
34620,-11.23248455,0,0
34621,-11.23248455,0,0
34622,-11.15835462,0,0
34623,-11.31676662,0,0
34624,-11.10499416,0,0
34625,-11.10499416,0,0
34626,-11.10499416,0,0
34627,-11.10499416,0,0
34628,-11.15835462,0,0
34629,-11.31676662,0,0
34630,-11.10499416,0,0
34631,-11.10499416,0,0
34632,-11.10499416,0,0
34633,-11.10499416,0,0
34634,-11.10499416,0,0
34635,-11.1231842,0,0
34636,-11.31676662,0,0
34637,-11.31676662,0,0
34638,-11.10499416,0,0
34639,-11.06991859,0,0
34640,-11.1231842,0,0
34641,-11.1231842,0,0
34642,-10.94594739,0,0
34643,-11.1231842,0,0
34644,-11.1231842,0,0
34645,-11.1231842,0,0
34646,-11.1231842,0,0
34647,-11.02164446,0,0
34648,-11.1231842,0,0
34649,-11.1231842,0,0
34650,-11.23248455,0,0
34651,-11.23248455,0,0
34652,-11.15835462,0,0
34653,-11.31676662,0,0
34654,-11.10499416,0,0
34655,-11.10499416,0,0
34656,-11.10499416,0,0
34657,-11.10499416,0,0
34658,-11.15835462,0,0
34659,-11.31676662,0,0
34660,-11.10499416,0,0
34661,-11.10499416,0,0
34662,-11.10499416,0,0
34663,-11.10499416,0,0
34664,-11.10499416,0,0
34665,-11.1231842,0,0
34666,-11.31676662,0,0
34667,-11.31676662,0,0
34668,-11.10499416,0,0
34669,-11.06991859,0,0
34670,-11.1231842,0,0
34671,-11.1231842,0,0
34672,-10.94594739,0,0
34673,-11.1231842,0,0
34674,8.939029898,1,1
34675,-11.10499416,0,0
34676,-11.1231842,0,0
34677,-11.1231842,0,0
34678,-11.02164446,0,0
34679,-11.1231842,0,0
34680,-11.1231842,0,0
34681,-11.23248455,0,0
34682,-11.23248455,0,0
34683,-11.15835462,0,0
34684,-11.10499416,0,0
34685,-11.10499416,0,0
34686,-11.10499416,0,0
34687,-11.10499416,0,0
34688,-11.1231842,0,0
34689,-11.31676662,0,0
34690,-11.31676662,0,0
34691,-11.10499416,0,0
34692,-11.10499416,0,0
34693,-11.1231842,0,0
34694,-11.31676662,0,0
34695,-11.31676662,0,0
34696,-11.10499416,0,0
34697,-11.06991859,0,0
34698,-11.1231842,0,0
34699,-11.1231842,0,0
34700,-10.94594739,0,0
34701,-11.1231842,0,0
34702,8.939029898,1,1
34703,-11.10499416,0,0
34704,-11.1231842,0,0
34705,-11.31676662,0,0
34706,-11.31676662,0,0
34707,-11.1231842,0,0
34708,-11.10499416,0,0
34709,-11.10499416,0,0
34710,-11.1231842,0,0
34711,-11.31676662,0,0
34712,-11.31676662,0,0
34713,-11.10499416,0,0
34714,-11.06991859,0,0
34715,-11.1231842,0,0
34716,-11.1231842,0,0
34717,-10.94594739,0,0
34718,-11.1231842,0,0
34719,8.939029898,1,1
34720,-11.10499416,0,0
34721,-11.1231842,0,0
34722,-11.31676662,0,0
34723,-11.31676662,0,0
34724,-11.10499416,0,0
34725,-11.10499416,0,0
34726,-11.1231842,0,0
34727,-11.31676662,0,0
34728,-11.31676662,0,0
34729,-11.1231842,0,0
34730,-11.10499416,0,0
34731,-11.06991859,0,0
34732,-11.1231842,0,0
34733,-10.52926701,0,0
34734,-11.1231842,0,0
34735,-11.02164446,0,0
34736,-11.1231842,0,0
34737,-11.1231842,0,0
34738,-11.23248455,0,0
34739,-11.23248455,0,0
34740,-11.15835462,0,0
34741,-11.31676662,0,0
34742,-11.10499416,0,0
34743,-11.10499416,0,0
34744,-11.10499416,0,0
34745,-11.10499416,0,0
34746,-11.10499416,0,0
34747,-11.1231842,0,0
34748,-11.31676662,0,0
34749,-11.31676662,0,0
34750,-11.1231842,0,0
34751,-11.10499416,0,0
34752,-11.15835462,0,0
34753,-11.31676662,0,0
34754,-11.10499416,0,0
34755,-11.1231842,0,0
34756,-11.10499416,0,0
34757,-11.10499416,0,0
34758,-11.10499416,0,0
34759,-11.10499416,0,0
34760,-11.1231842,0,0
34761,-11.31676662,0,0
34762,-11.31676662,0,0
34763,-11.10499416,0,0
34764,-11.06991859,0,0
34765,-11.1231842,0,0
34766,-10.52926701,0,0
34767,-11.1231842,0,0
34768,-11.02164446,0,0
34769,-11.1231842,0,0
34770,-11.1231842,0,0
34771,-11.23248455,0,0
34772,-11.23248455,0,0
34773,-11.15835462,0,0
34774,-11.31676662,0,0
34775,-11.10499416,0,0
34776,-11.1231842,0,0
34777,-11.10499416,0,0
34778,-11.10499416,0,0
34779,-11.10499416,0,0
34780,-11.10499416,0,0
34781,-11.1231842,0,0
34782,-11.31676662,0,0
34783,-11.31676662,0,0
34784,-11.1231842,0,0
34785,-11.10499416,0,0
34786,-11.06991859,0,0
34787,-11.1231842,0,0
34788,-10.52926701,0,0
34789,-11.1231842,0,0
34790,-11.02164446,0,0
34791,-11.1231842,0,0
34792,-11.1231842,0,0
34793,-11.23248455,0,0
34794,-11.23248455,0,0
34795,-11.10499416,0,0
34796,-11.1231842,0,0
34797,-11.1231842,0,0
34798,-11.02164446,0,0
34799,-11.1231842,0,0
34800,-11.1231842,0,0
34801,-11.23248455,0,0
34802,-11.23248455,0,0
34803,-11.15835462,0,0
34804,-11.10499416,0,0
34805,-11.10499416,0,0
34806,-11.10499416,0,0
34807,-11.10499416,0,0
34808,-11.1231842,0,0
34809,-11.31676662,0,0
34810,-11.31676662,0,0
34811,-11.1231842,0,0
34812,-11.10499416,0,0
34813,-11.10499416,0,0
34814,-11.1231842,0,0
34815,-11.31676662,0,0
34816,-11.31676662,0,0
34817,-11.10499416,0,0
34818,-11.06991859,0,0
34819,-11.1231842,0,0
34820,-10.52926701,0,0
34821,-11.1231842,0,0
34822,-11.02164446,0,0
34823,-11.1231842,0,0
34824,-11.1231842,0,0
34825,-11.23248455,0,0
34826,-11.23248455,0,0
34827,-11.15835462,0,0
34828,-11.31676662,0,0
34829,-11.10499416,0,0
34830,-11.10499416,0,0
34831,-11.10499416,0,0
34832,-11.10499416,0,0
34833,-11.10499416,0,0
34834,-11.1231842,0,0
34835,-11.31676662,0,0
34836,-11.31676662,0,0
34837,-11.10499416,0,0
34838,-11.06991859,0,0
34839,-11.1231842,0,0
34840,-10.52926701,0,0
34841,-11.1231842,0,0
34842,-11.02164446,0,0
34843,-11.1231842,0,0
34844,-11.1231842,0,0
34845,-11.10499416,0,0
34846,-11.23248455,0,0
34847,-11.1231842,0,0
34848,-11.23248455,0,0
34849,-11.31676662,0,0
34850,-11.31676662,0,0
34851,-11.10499416,0,0
34852,-11.06991859,0,0
34853,-11.1231842,0,0
34854,-11.1231842,0,0
34855,-10.94594739,0,0
34856,-11.1231842,0,0
34857,-11.1231842,0,0
34858,-11.1231842,0,0
34859,-11.1231842,0,0
34860,-11.02164446,0,0
34861,-11.1231842,0,0
34862,-11.1231842,0,0
34863,-11.23248455,0,0
34864,-11.23248455,0,0
34865,-11.15835462,0,0
34866,-11.31676662,0,0
34867,-11.10499416,0,0
34868,-11.10499416,0,0
34869,-11.10499416,0,0
34870,-11.10499416,0,0
34871,-11.10499416,0,0
34872,-11.1231842,0,0
34873,-11.31676662,0,0
34874,-11.31676662,0,0
34875,-11.10499416,0,0
34876,-11.06991859,0,0
34877,-11.1231842,0,0
34878,-11.1231842,0,0
34879,-10.94594739,0,0
34880,-11.1231842,0,0
34881,-11.1231842,0,0
34882,-11.1231842,0,0
34883,-11.02164446,0,0
34884,-11.1231842,0,0
34885,-11.1231842,0,0
34886,-11.23248455,0,0
34887,-11.23248455,0,0
34888,-11.15835462,0,0
34889,-11.31676662,0,0
34890,-11.10499416,0,0
34891,-11.10499416,0,0
34892,-11.10499416,0,0
34893,-11.10499416,0,0
34894,-11.15835462,0,0
34895,-11.31676662,0,0
34896,-11.10499416,0,0
34897,-11.10499416,0,0
34898,-11.10499416,0,0
34899,-11.10499416,0,0
34900,-11.10499416,0,0
34901,-11.1231842,0,0
34902,-11.31676662,0,0
34903,-11.31676662,0,0
34904,-11.10499416,0,0
34905,-11.06991859,0,0
34906,-11.1231842,0,0
34907,-11.1231842,0,0
34908,-10.94594739,0,0
34909,-11.1231842,0,0
34910,-11.1231842,0,0
34911,-11.1231842,0,0
34912,-11.02164446,0,0
34913,-11.1231842,0,0
34914,-11.1231842,0,0
34915,-11.23248455,0,0
34916,-11.23248455,0,0
34917,-11.15835462,0,0
34918,-11.31676662,0,0
34919,-11.10499416,0,0
34920,-11.10499416,0,0
34921,-11.10499416,0,0
34922,-11.10499416,0,0
34923,-11.15835462,0,0
34924,-11.31676662,0,0
34925,-11.10499416,0,0
34926,-11.10499416,0,0
34927,-11.10499416,0,0
34928,-11.10499416,0,0
34929,-11.10499416,0,0
34930,-11.1231842,0,0
34931,-11.31676662,0,0
34932,-11.31676662,0,0
34933,-11.10499416,0,0
34934,-11.06991859,0,0
34935,-11.1231842,0,0
34936,-11.1231842,0,0
34937,-10.94594739,0,0
34938,-11.1231842,0,0
34939,-11.1231842,0,0
34940,-11.1231842,0,0
34941,-11.1231842,0,0
34942,-11.02164446,0,0
34943,-11.1231842,0,0
34944,-11.1231842,0,0
34945,-11.23248455,0,0
34946,-11.23248455,0,0
34947,-11.15835462,0,0
34948,-11.31676662,0,0
34949,-11.10499416,0,0
34950,-11.10499416,0,0
34951,-11.10499416,0,0
34952,-11.10499416,0,0
34953,-11.10499416,0,0
34954,-11.1231842,0,0
34955,-11.31676662,0,0
34956,-11.31676662,0,0
34957,-11.10499416,0,0
34958,-11.15835462,0,0
34959,-11.31676662,0,0
34960,-11.10499416,0,0
34961,-11.10499416,0,0
34962,-11.10499416,0,0
34963,-11.10499416,0,0
34964,-11.10499416,0,0
34965,-11.1231842,0,0
34966,-11.31676662,0,0
34967,-11.31676662,0,0
34968,-11.10499416,0,0
34969,-11.06991859,0,0
34970,-11.1231842,0,0
34971,-11.1231842,0,0
34972,-10.94594739,0,0
34973,-11.1231842,0,0
34974,-11.1231842,0,0
34975,-11.1231842,0,0
34976,-11.02164446,0,0
34977,-11.1231842,0,0
34978,-11.1231842,0,0
34979,-11.23248455,0,0
34980,-11.23248455,0,0
34981,-11.15835462,0,0
34982,-11.31676662,0,0
34983,-11.10499416,0,0
34984,-11.10499416,0,0
34985,-11.10499416,0,0
34986,-11.10499416,0,0
34987,-11.10499416,0,0
34988,-11.1231842,0,0
34989,-11.1231842,0,0
34990,-11.02164446,0,0
34991,-11.1231842,0,0
34992,-11.1231842,0,0
34993,-11.23248455,0,0
34994,-11.23248455,0,0
34995,-11.15835462,0,0
34996,-11.10499416,0,0
34997,-11.10499416,0,0
34998,-11.10499416,0,0
34999,-11.15835462,0,0
35000,-11.31676662,0,0
35001,-11.10499416,0,0
35002,-11.10499416,0,0
35003,-11.10499416,0,0
35004,-11.10499416,0,0
35005,-11.10499416,0,0
35006,-11.1231842,0,0
35007,-11.31676662,0,0
35008,-11.31676662,0,0
35009,-11.10499416,0,0
35010,-11.06991859,0,0
35011,-11.1231842,0,0
35012,-11.1231842,0,0
35013,-10.94594739,0,0
35014,-11.1231842,0,0
35015,-11.1231842,0,0
35016,-11.1231842,0,0
35017,-11.1231842,0,0
35018,-11.02164446,0,0
35019,-11.1231842,0,0
35020,-11.1231842,0,0
35021,-11.23248455,0,0
35022,-11.23248455,0,0
35023,-11.15835462,0,0
35024,-11.31676662,0,0
35025,-11.10499416,0,0
35026,-11.10499416,0,0
35027,-11.10499416,0,0
35028,-11.10499416,0,0
35029,-11.15835462,0,0
35030,-11.31676662,0,0
35031,-11.10499416,0,0
35032,-11.10499416,0,0
35033,-11.10499416,0,0
35034,-11.10499416,0,0
35035,-11.10499416,0,0
35036,-11.1231842,0,0
35037,-11.31676662,0,0
35038,-11.31676662,0,0
35039,-11.10499416,0,0
35040,-11.06991859,0,0
35041,-11.1231842,0,0
35042,-11.1231842,0,0
35043,-10.94594739,0,0
35044,-11.1231842,0,0
35045,-11.1231842,0,0
35046,-11.1231842,0,0
35047,-11.02164446,0,0
35048,-11.1231842,0,0
35049,-11.1231842,0,0
35050,-11.23248455,0,0
35051,-11.23248455,0,0
35052,-11.15835462,0,0
35053,-11.31676662,0,0
35054,-11.10499416,0,0
35055,-11.10499416,0,0
35056,-11.10499416,0,0
35057,-11.10499416,0,0
35058,-11.15835462,0,0
35059,-11.31676662,0,0
35060,-11.10499416,0,0
35061,-11.10499416,0,0
35062,-11.10499416,0,0
35063,-11.10499416,0,0
35064,-11.10499416,0,0
35065,-11.1231842,0,0
35066,-11.31676662,0,0
35067,-11.31676662,0,0
35068,-11.10499416,0,0
35069,-11.06991859,0,0
35070,-11.1231842,0,0
35071,-11.1231842,0,0
35072,-10.94594739,0,0
35073,-11.1231842,0,0
35074,-11.1231842,0,0
35075,-11.1231842,0,0
35076,-11.1231842,0,0
35077,-11.02164446,0,0
35078,-11.1231842,0,0
35079,-11.1231842,0,0
35080,-11.23248455,0,0
35081,-11.23248455,0,0
35082,-11.15835462,0,0
35083,-11.31676662,0,0
35084,-11.10499416,0,0
35085,-11.10499416,0,0
35086,-11.10499416,0,0
35087,-11.10499416,0,0
35088,-11.10499416,0,0
35089,-11.1231842,0,0
35090,-11.31676662,0,0
35091,-11.31676662,0,0
35092,-11.10499416,0,0
35093,-11.15835462,0,0
35094,-11.31676662,0,0
35095,-11.10499416,0,0
35096,-11.10499416,0,0
35097,-11.10499416,0,0
35098,-11.10499416,0,0
35099,-11.10499416,0,0
35100,-11.1231842,0,0
35101,-11.31676662,0,0
35102,-11.31676662,0,0
35103,-11.10499416,0,0
35104,-11.06991859,0,0
35105,-11.1231842,0,0
35106,-11.1231842,0,0
35107,-10.94594739,0,0
35108,-11.1231842,0,0
35109,-11.1231842,0,0
35110,-11.1231842,0,0
35111,-11.1231842,0,0
35112,-11.02164446,0,0
35113,-11.1231842,0,0
35114,-11.1231842,0,0
35115,-11.23248455,0,0
35116,-11.23248455,0,0
35117,-11.15835462,0,0
35118,-11.31676662,0,0
35119,-11.10499416,0,0
35120,-11.10499416,0,0
35121,-11.10499416,0,0
35122,-11.10499416,0,0
35123,-11.15835462,0,0
35124,-11.31676662,0,0
35125,-11.10499416,0,0
35126,-11.10499416,0,0
35127,-11.10499416,0,0
35128,-11.10499416,0,0
35129,-11.10499416,0,0
35130,-11.1231842,0,0
35131,-11.31676662,0,0
35132,-11.31676662,0,0
35133,-11.10499416,0,0
35134,-11.06991859,0,0
35135,-11.1231842,0,0
35136,-11.1231842,0,0
35137,-10.94594739,0,0
35138,-11.1231842,0,0
35139,-11.1231842,0,0
35140,-11.1231842,0,0
35141,-11.1231842,0,0
35142,-11.02164446,0,0
35143,-11.1231842,0,0
35144,-11.1231842,0,0
35145,-11.23248455,0,0
35146,-11.23248455,0,0
35147,-11.15835462,0,0
35148,-11.31676662,0,0
35149,-11.10499416,0,0
35150,-11.10499416,0,0
35151,-11.10499416,0,0
35152,-11.10499416,0,0
35153,-11.10499416,0,0
35154,-11.1231842,0,0
35155,-11.1231842,0,0
35156,-11.02164446,0,0
35157,-11.1231842,0,0
35158,-11.1231842,0,0
35159,-11.23248455,0,0
35160,-11.23248455,0,0
35161,-11.15835462,0,0
35162,-11.10499416,0,0
35163,-11.10499416,0,0
35164,-11.10499416,0,0
35165,-11.15835462,0,0
35166,-11.31676662,0,0
35167,-11.10499416,0,0
35168,-11.10499416,0,0
35169,-11.10499416,0,0
35170,-11.10499416,0,0
35171,-11.10499416,0,0
35172,-11.1231842,0,0
35173,-11.31676662,0,0
35174,-11.31676662,0,0
35175,-11.10499416,0,0
35176,-11.06991859,0,0
35177,-11.1231842,0,0
35178,-11.1231842,0,0
35179,-10.94594739,0,0
35180,-11.1231842,0,0
35181,8.939029898,1,1
35182,-11.10499416,0,0
35183,-11.1231842,0,0
35184,-11.31676662,0,0
35185,-11.31676662,0,0
35186,-11.10499416,0,0
35187,-11.06991859,0,0
35188,-11.1231842,0,0
35189,-11.1231842,0,0
35190,-10.94594739,0,0
35191,-11.1231842,0,0
35192,8.939029898,1,1
35193,-11.15835462,0,0
35194,-11.31676662,0,0
35195,-11.10499416,0,0
35196,-11.1231842,0,0
35197,-11.10499416,0,0
35198,-11.10499416,0,0
35199,-11.10499416,0,0
35200,-11.10499416,0,0
35201,-11.1231842,0,0
35202,-11.31676662,0,0
35203,-11.31676662,0,0
35204,-11.1231842,0,0
35205,-11.10499416,0,0
35206,-11.06991859,0,0
35207,-11.1231842,0,0
35208,-10.52926701,0,0
35209,-11.1231842,0,0
35210,-11.02164446,0,0
35211,-11.1231842,0,0
35212,-11.1231842,0,0
35213,-11.23248455,0,0
35214,-11.23248455,0,0
35215,-11.10499416,0,0
35216,-11.1231842,0,0
35217,-11.31676662,0,0
35218,-11.31676662,0,0
35219,-11.10499416,0,0
35220,-11.06991859,0,0
35221,-11.1231842,0,0
35222,-11.1231842,0,0
35223,-10.94594739,0,0
35224,-11.1231842,0,0
35225,8.939029898,1,1
35226,-11.10499416,0,0
35227,-11.1231842,0,0
35228,-11.1231842,0,0
35229,-11.02164446,0,0
35230,-11.1231842,0,0
35231,-11.1231842,0,0
35232,-11.23248455,0,0
35233,-11.23248455,0,0
35234,-11.15835462,0,0
35235,-11.10499416,0,0
35236,-11.10499416,0,0
35237,-11.10499416,0,0
35238,-11.10499416,0,0
35239,-11.1231842,0,0
35240,-11.31676662,0,0
35241,-11.31676662,0,0
35242,-11.10499416,0,0
35243,-11.10499416,0,0
35244,-11.1231842,0,0
35245,-11.31676662,0,0
35246,-11.31676662,0,0
35247,-11.1231842,0,0
35248,-11.10499416,0,0
35249,-11.06991859,0,0
35250,-11.1231842,0,0
35251,-10.52926701,0,0
35252,-11.1231842,0,0
35253,-11.02164446,0,0
35254,-11.1231842,0,0
35255,-11.1231842,0,0
35256,-11.23248455,0,0
35257,-11.23248455,0,0
35258,-11.15835462,0,0
35259,-11.31676662,0,0
35260,-11.10499416,0,0
35261,-11.10499416,0,0
35262,-11.10499416,0,0
35263,-11.10499416,0,0
35264,-11.10499416,0,0
35265,-11.1231842,0,0
35266,-11.31676662,0,0
35267,-11.31676662,0,0
35268,-11.10499416,0,0
35269,-11.06991859,0,0
35270,-11.1231842,0,0
35271,-10.52926701,0,0
