,BlkId,LogKey_List,label
2257,blk_1654438539595069394,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2258,blk_2075234716713999208,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",1
2259,blk_-6228369913588836994,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9']",1
2260,blk_-8738709778586756237,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E9', 'E11', 'E9', 'E11', 'E26', 'E26', 'E26', 'E2']",0
2261,blk_4778152430586823898,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2262,blk_3245194845343597758,"['E5', 'E22', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2263,blk_3283065696283949789,"['E5', 'E22', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2264,blk_-3881267399645697356,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26']",0
2265,blk_5795256114719104203,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2266,blk_-7188913167590818367,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2267,blk_-11235803176296143,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2268,blk_-7134534099900189948,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2269,blk_-3607663163007427879,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E2']",0
2270,blk_9218441083877477363,"['E5', 'E22', 'E5', 'E5', 'E9', 'E11', 'E9', 'E26', 'E11', 'E11', 'E9', 'E26', 'E26']",0
2271,blk_-4644811849746077680,"['E5', 'E5', 'E5', 'E22', 'E26', 'E26', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9']",0
2272,blk_-5545126603066966097,"['E5', 'E5', 'E22', 'E5', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E11', 'E9', 'E26']",0
2273,blk_-8897216566273281819,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2274,blk_6658496003711189948,"['E5', 'E22', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9']",0
2275,blk_-1589491838863420890,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E11', 'E9']",0
2276,blk_5780786852871827499,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2277,blk_-5322623964232992791,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2278,blk_554556473759698371,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E2']",0
2279,blk_-8621411892522292322,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E26', 'E2']",0
2280,blk_8172251131904558969,"['E5', 'E22', 'E5', 'E5', 'E26', 'E26', 'E11', 'E11', 'E9', 'E9', 'E11', 'E9', 'E26', 'E2']",0
2281,blk_973160159069770286,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2282,blk_-804226099210015765,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E11', 'E9', 'E2']",0
2283,blk_-3359027071957697959,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2284,blk_3786033711939266677,"['E5', 'E5', 'E22', 'E5', 'E26', 'E26', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9']",0
2285,blk_-4680823494960433903,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2286,blk_-3140647706655526193,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E11', 'E9', 'E9', 'E26', 'E11', 'E9', 'E26']",0
2287,blk_-8902502442244676910,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2288,blk_5393175630818153409,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2289,blk_-482061775122803583,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2290,blk_-1182341734207828035,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E11', 'E9', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2291,blk_-7953727641961873625,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2292,blk_1419921474512205955,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2293,blk_4422417297422477680,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2294,blk_-2063667713951220880,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2295,blk_-5937773175168451180,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2296,blk_-4965785308408296794,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2297,blk_-9056148797991220378,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2298,blk_2225060281830268647,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2299,blk_-2751942090366419582,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2300,blk_-8034488904586256262,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2301,blk_3887958470896771888,"['E5', 'E5', 'E22', 'E5', 'E11', 'E11', 'E9', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2302,blk_8072472953629617733,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2303,blk_9029207836707365911,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9']",0
2304,blk_-1852461660074696275,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2305,blk_6872944299481040360,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2306,blk_6912533456169029339,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2307,blk_-4997356237084078057,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E2']",0
2308,blk_6662067662653934827,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2309,blk_-1086284161070447662,"['E5', 'E22', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2310,blk_7688643631245999367,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2311,blk_6942165517509334082,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9']",0
2312,blk_-8232951016004028626,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2313,blk_3590373790524825024,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E2']",0
2314,blk_6020383172603634019,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",1
2315,blk_-1694542729201069436,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26']",0
2316,blk_5503449470016627710,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2317,blk_-5824544626314672324,"['E5', 'E5', 'E5', 'E22', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E2']",0
2318,blk_-8616006508528828044,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2319,blk_-7563963720042963739,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2320,blk_5577827766804360449,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26']",0
2321,blk_8051999911552049540,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9']",0
2322,blk_4672607881935707646,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2323,blk_-7498638394264724047,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E9', 'E26', 'E26', 'E11']",0
2324,blk_7128370237687728475,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2325,blk_6420857752883092988,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2326,blk_7199122309943830488,"['E5', 'E22', 'E5', 'E5', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E11', 'E26']",0
2327,blk_6788354964395916852,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2328,blk_5851043418258222720,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E11', 'E9', 'E9', 'E26', 'E26']",0
2329,blk_3202648946335208525,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2330,blk_4891636506281238324,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26']",0
2331,blk_-6312809472821143659,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26', 'E2']",0
2332,blk_-5814732677764532431,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2333,blk_2149406436431562719,"['E5', 'E5', 'E5', 'E22', 'E9', 'E11', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2334,blk_8425055705568216675,"['E5', 'E5', 'E22', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2335,blk_3359277212701127103,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9']",0
2336,blk_-6959998716004762329,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2337,blk_9203790828755100013,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26']",1
2338,blk_-6745951718989112438,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2339,blk_7663092938466578792,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2340,blk_8720005406020789554,"['E5', 'E5', 'E5', 'E22', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26']",0
2341,blk_9113164824428648432,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",1
2342,blk_-266536241831135283,"['E5', 'E5', 'E5', 'E22', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26']",0
2343,blk_-3251080442924340719,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2344,blk_-624825655168150902,"['E22', 'E5', 'E5', 'E5', 'E9', 'E26', 'E11', 'E9', 'E26', 'E11', 'E11', 'E9', 'E26']",0
2345,blk_4208414850263370500,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2346,blk_4831034997494424145,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2347,blk_894829536898545331,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2348,blk_-2974610655844474299,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2349,blk_-2618741271315742759,"['E5', 'E5', 'E5', 'E22', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2350,blk_-5396915765290112926,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2351,blk_-1763785597674818650,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2352,blk_2018840025650551657,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2353,blk_-2746403005109568294,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2354,blk_-6974797096568246217,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2355,blk_-3133057617656175223,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E2']",0
2356,blk_9089233838444061529,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",1
2357,blk_1588135117036543277,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2358,blk_-1315370751437152369,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2359,blk_5161535612032572360,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26', 'E2']",0
2360,blk_-3490624690888422556,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2361,blk_946279522533280896,"['E5', 'E5', 'E5', 'E22', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E2']",0
2362,blk_8763864832383868244,"['E5', 'E22', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2363,blk_3155202909730334813,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2364,blk_6941294836718071090,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2365,blk_2402389604536160477,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2366,blk_-6834643572714685146,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2367,blk_4679007169598894991,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E11', 'E9', 'E9', 'E26', 'E26', 'E2']",0
2368,blk_-7590913608990175311,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E2']",0
2369,blk_-2674857911841813851,"['E22', 'E5', 'E5', 'E5', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26', 'E11', 'E11', 'E9']",0
2370,blk_-7645434041056783512,"['E22', 'E5', 'E5', 'E5', 'E26', 'E26', 'E11', 'E11', 'E9', 'E9', 'E26', 'E11', 'E9']",0
2371,blk_395387768847060753,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26', 'E2']",0
2372,blk_3545265936243073802,"['E5', 'E5', 'E5', 'E22', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2373,blk_7951884590850562414,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9']",1
2374,blk_5892566928788372707,"['E5', 'E5', 'E22', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E2']",0
2375,blk_-2395278670196448513,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2376,blk_3752377836828037272,"['E22', 'E5', 'E5', 'E5', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E26', 'E26']",0
2377,blk_7038519551373363881,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E26', 'E9', 'E11', 'E9', 'E11', 'E26', 'E26']",0
2378,blk_-990613683415176734,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2379,blk_-8911447789335190051,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2380,blk_-5222029744473476659,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2381,blk_-4018749104981137302,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2382,blk_-4223063275950422470,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2383,blk_-1821726555814864846,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2384,blk_5530912220068549512,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9']",0
2385,blk_1118280264213894389,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2386,blk_4011209840575947719,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2387,blk_8126674266716932061,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2388,blk_-5570875149114481618,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2389,blk_-990982730997976756,"['E5', 'E22', 'E5', 'E5', 'E26', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9']",0
2390,blk_6252997523840862873,"['E5', 'E5', 'E5', 'E22', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E2']",0
2391,blk_-8264358713703010971,"['E5', 'E5', 'E5', 'E22', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E2']",0
2392,blk_8724162358048053519,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2393,blk_8609243670539523287,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2394,blk_8011747046121692200,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2395,blk_-1863099506363784967,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2396,blk_7648436334209344608,"['E22', 'E5', 'E5', 'E7']",1
2397,blk_-6371756779080249112,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E11', 'E9', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2398,blk_4320014842947577758,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E11', 'E9', 'E9', 'E11', 'E9', 'E26', 'E26', 'E2']",0
2399,blk_-3673148213758137267,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26']",0
2400,blk_-4038933124210532319,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2401,blk_-1379129985473209977,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E26', 'E11', 'E11', 'E9', 'E9', 'E26', 'E26']",0
2402,blk_8101613600824377173,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2403,blk_-7421690778186328738,"['E5', 'E22', 'E5', 'E5', 'E11', 'E11', 'E9', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2404,blk_8998492362951356511,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2405,blk_321306018809343322,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E26']",0
2406,blk_-817401175336129321,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9']",0
2407,blk_2303543732299027481,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2408,blk_1623319458168739959,"['E5', 'E5', 'E5', 'E22', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E26']",0
2409,blk_-3845416332326132271,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26']",0
2410,blk_4090224566936193919,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E11', 'E9', 'E9', 'E26', 'E26', 'E11', 'E9']",0
2411,blk_-4888640165605517627,"['E5', 'E22', 'E5', 'E5', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2412,blk_2487726328979553595,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2413,blk_-5008219230249118429,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E2']",0
2414,blk_-8933090753726607633,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26']",0
2415,blk_6510375913907185934,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2416,blk_-4856764023353422443,"['E22', 'E5', 'E5', 'E5', 'E26', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E2']",0
2417,blk_-2558498627417033797,"['E5', 'E5', 'E5', 'E22', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2418,blk_7144515349779591494,"['E5', 'E5', 'E22', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26']",0
2419,blk_-6730439668928685606,"['E22', 'E5', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2420,blk_4912701224958239164,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26']",0
2421,blk_2625658267964712968,"['E5', 'E5', 'E22', 'E5', 'E11', 'E9', 'E11', 'E9', 'E26', 'E11', 'E9', 'E26', 'E26']",0
2422,blk_6696626374130615397,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E11', 'E9']",0
2423,blk_-2706912306489512868,"['E5', 'E22', 'E5', 'E5', 'E11', 'E9', 'E11', 'E9', 'E11', 'E9', 'E26', 'E26', 'E26']",0
2424,blk_6278466026981984644,"['E5', 'E22', 'E5', 'E5', 'E26', 'E11', 'E9', 'E26', 'E11', 'E9', 'E11', 'E9', 'E26']",0
